RAJ2h,RAJ2m,RAJ2s,DEJ2d,DEJ2m,DEJ2s,dSph,Name,FeH,eFeH
00,59,21.5800,-33,42,57.900,Scl,1002473,-2.30,0.15
00,59,21.6600,-33,41,01.600,Scl,1002447,-2.04,0.12
00,59,23.8500,-33,42,59.100,Scl,1002888,-1.97,0.13
00,59,26.8700,-33,40,28.900,Scl,1003386,-1.30,0.11
00,59,27.1300,-33,43,42.100,Scl,1003505,-1.82,0.11
00,59,27.3400,-33,38,47.300,Scl,1003443,-1.62,0.11
00,59,27.6900,-33,40,35.400,Scl,1003537,-2.28,0.11
00,59,28.3000,-33,42,07.200,Scl,1003694,-1.63,0.11
00,59,28.7200,-33,38,56.800,Scl,1003702,-1.89,0.12
00,59,30.4400,-33,36,04.900,Scl,1003967,-2.66,0.13
00,59,30.5700,-33,37,13.100,Scl,1004020,-1.46,0.16
00,59,30.6200,-33,42,06.700,Scl,1004135,-2.09,0.12
00,59,30.9300,-33,36,49.900,Scl,1004084,-2.54,0.24
00,59,31.5300,-33,39,41.700,Scl,1004271,-1.98,0.17
00,59,31.9000,-33,40,38.200,Scl,1004360,-2.04,0.13
00,59,31.9600,-33,38,36.900,Scl,1004320,-2.12,0.13
00,59,32.7800,-33,36,10.900,Scl,1004448,-1.84,0.12
00,59,33.6400,-33,37,54.200,Scl,1004645,-1.22,0.12
00,59,33.7900,-33,39,26.900,Scl,1004711,-2.47,0.15
00,59,33.8200,-33,42,37.900,Scl,1004775,-1.26,0.11
00,59,34.0400,-33,36,15.300,Scl,1004692,-2.34,0.16
00,59,34.0900,-33,43,51.300,Scl,1004838,-1.59,0.11
00,59,34.2400,-33,43,18.700,Scl,1004861,-1.70,0.12
00,59,34.3100,-33,37,18.700,Scl,1004754,-1.61,0.13
00,59,35.2300,-33,37,31.100,Scl,1004931,-1.97,0.12
00,59,35.3700,-33,44,09.200,Scl,1005103,-1.22,0.11
00,59,36.0900,-33,37,08.900,Scl,1005099,-2.02,0.12
00,59,36.9600,-33,41,55.700,Scl,1005366,-1.38,0.11
00,59,37.1000,-33,43,06.200,Scl,1005429,-2.58,0.12
00,59,37.5700,-33,43,33.300,Scl,1005527,-1.28,0.11
00,59,37.6200,-33,40,21.700,Scl,1005472,-2.11,0.11
00,59,38.0500,-33,40,32.200,Scl,1005565,-1.81,0.11
00,59,38.1200,-33,35,07.900,Scl,1005457,-1.40,0.11
00,59,38.4000,-33,45,10.500,Scl,1005745,-1.59,0.11
00,59,38.4200,-33,37,27.800,Scl,1005561,-2.05,0.12
00,59,38.6400,-33,43,59.400,Scl,1005765,-1.76,0.12
00,59,38.9400,-33,36,13.500,Scl,1005651,-1.46,0.11
00,59,40.3100,-33,39,44.800,Scl,1005983,-1.79,0.12
00,59,40.3300,-33,36,06.400,Scl,1005921,-1.59,0.11
00,59,40.4200,-33,45,51.900,Scl,1006155,-2.21,0.14
00,59,40.4600,-33,35,53.800,Scl,1005940,-2.51,0.12
00,59,40.7000,-33,41,16.600,Scl,1006107,-2.20,0.12
00,59,40.7700,-33,41,29.300,Scl,1006118,-2.44,0.15
00,59,41.0300,-33,37,45.000,Scl,1006091,-2.32,0.12
00,59,41.5500,-33,40,29.500,Scl,1006241,-1.34,0.13
00,59,41.7500,-33,39,12.200,Scl,1006240,-1.27,0.14
00,59,42.1300,-33,41,37.600,Scl,1006374,-1.83,0.13
00,59,42.5600,-33,38,16.700,Scl,1006400,-1.16,0.11
00,59,42.7100,-33,43,54.900,Scl,1006544,-1.44,0.12
00,59,43.2300,-33,37,01.500,Scl,1006511,-1.37,0.12
00,59,43.8900,-33,35,09.900,Scl,1006600,-1.12,0.12
00,59,44.3200,-33,33,41.600,Scl,1006649,-2.29,0.12
00,59,44.4100,-33,43,00.300,Scl,1006833,-1.40,0.11
00,59,44.7300,-33,49,12.800,Scl,1007039,-2.00,0.11
00,59,44.9100,-33,44,34.800,Scl,1006970,-1.02,0.11
00,59,45.3200,-33,43,53.600,Scl,1007034,-1.85,0.11
00,59,45.7500,-33,43,38.300,Scl,1007123,-1.05,0.12
00,59,46.0800,-33,46,59.700,Scl,1007263,-1.44,0.12
00,59,46.1400,-33,41,58.500,Scl,1007179,-1.85,0.13
00,59,46.1600,-33,48,38.900,Scl,1007312,-1.53,0.11
00,59,46.2900,-33,43,09.900,Scl,1007219,-1.17,0.12
00,59,46.4100,-33,41,23.200,Scl,1007206,-1.13,0.11
00,59,46.5200,-33,40,45.000,Scl,1007217,-1.71,0.12
00,59,46.6800,-33,47,19.500,Scl,1007391,-2.85,0.18
00,59,46.8300,-33,39,50.200,Scl,1007258,-1.68,0.11
00,59,46.9000,-33,43,45.600,Scl,1007349,-1.40,0.11
00,59,47.1200,-33,36,21.200,Scl,1007241,-1.70,0.14
00,59,47.2600,-33,46,30.300,Scl,1007490,-1.26,0.11
00,59,47.4000,-33,40,16.200,Scl,1007377,-2.22,0.20
00,59,47.4300,-33,40,22.800,Scl,1007395,-2.17,0.15
00,59,47.6000,-33,36,42.100,Scl,1007346,-2.66,0.16
00,59,47.6700,-33,47,29.200,Scl,1007618,-1.09,0.11
00,59,48.4300,-33,40,35.500,Scl,1007627,-1.61,0.14
00,59,48.8600,-33,42,17.700,Scl,1007750,-1.30,0.11
00,59,49.0700,-33,40,16.900,Scl,1007749,-1.08,0.13
00,59,49.1000,-33,44,04.600,Scl,1007842,-1.95,0.11
00,59,49.2900,-33,41,17.100,Scl,1007815,-1.28,0.12
00,59,49.4200,-33,46,46.600,Scl,1007969,-2.02,0.12
00,59,49.5700,-33,35,35.800,Scl,1007747,-1.57,0.12
00,59,49.5700,-33,37,52.400,Scl,1200017,-2.20,0.12
00,59,50.0800,-33,48,42.700,Scl,1008150,-1.78,0.13
00,59,50.2100,-33,51,23.300,Scl,1008226,-1.95,0.13
00,59,50.4200,-33,38,04.000,Scl,1007989,-1.31,0.12
00,59,50.4300,-33,45,56.600,Scl,1008159,-2.10,0.15
00,59,50.4800,-33,36,10.700,Scl,1007948,-1.23,0.12
00,59,50.8100,-33,36,20.500,Scl,1008035,-1.13,0.11
00,59,50.9900,-33,38,36.400,Scl,1008106,-2.21,0.12
00,59,51.0000,-33,48,54.800,Scl,1008328,-2.30,0.12
00,59,51.5300,-33,44,02.400,Scl,1008326,-2.62,0.12
00,59,51.6100,-33,36,51.700,Scl,1008200,-1.41,0.17
00,59,51.9000,-33,47,43.300,Scl,1008505,-1.13,0.11
00,59,51.9000,-33,41,45.800,Scl,1008349,-1.02,0.11
00,59,51.9900,-33,42,36.000,Scl,1008390,-1.42,0.11
00,59,52.1200,-33,40,21.400,Scl,1008361,-1.57,0.12
00,59,52.1400,-33,40,14.600,Scl,1008375,-2.34,0.21
00,59,52.2800,-33,44,54.500,Scl,1008522,-2.06,0.11
00,59,52.3900,-33,41,28.000,Scl,1008475,-1.17,0.11
00,59,52.6400,-33,38,56.100,Scl,1008462,-1.76,0.12
00,59,52.6800,-33,43,04.000,Scl,1008579,-1.83,0.12
00,59,52.8500,-33,45,18.500,Scl,1008666,-2.34,0.12
00,59,52.8500,-33,44,39.600,Scl,1008651,-1.10,0.11
00,59,53.0100,-33,35,14.000,Scl,1008460,-1.73,0.13
00,59,53.0100,-33,39,18.800,Scl,1008563,-1.29,0.11
00,59,53.6300,-33,43,15.600,Scl,1008773,-2.37,0.23
00,59,53.9800,-33,37,42.000,Scl,1008739,-1.56,0.11
00,59,54.2000,-33,44,28.800,Scl,1008920,-1.69,0.12
00,59,54.2100,-33,40,26.800,Scl,1008833,-1.22,0.11
00,59,54.4700,-33,37,53.300,Scl,1008832,-1.16,0.11
00,59,54.8800,-33,36,30.200,Scl,1008882,-2.09,0.12
00,59,55.1100,-33,40,00.000,Scl,1009023,-1.35,0.13
00,59,55.6800,-33,46,39.800,Scl,1009300,-2.17,0.11
00,59,55.7200,-33,48,00.600,Scl,1009336,-1.51,0.11
00,59,55.8700,-33,45,43.400,Scl,1009320,-1.25,0.11
00,59,56.2400,-33,46,27.500,Scl,1009423,-1.53,0.12
00,59,56.2700,-33,40,31.100,Scl,1009280,-2.34,0.12
00,59,56.4100,-33,44,48.900,Scl,1009421,-2.23,0.12
00,59,56.7100,-33,46,43.300,Scl,1009529,-1.30,0.11
00,59,56.7200,-33,38,30.600,Scl,1009348,-1.37,0.11
00,59,56.7800,-33,39,28.400,Scl,1009387,-1.41,0.12
00,59,56.9700,-33,44,16.600,Scl,1009527,-1.10,0.11
00,59,57.1900,-33,38,37.500,Scl,1009440,-2.04,0.17
00,59,57.2800,-33,40,32.000,Scl,1009510,-1.78,0.12
00,59,57.4800,-33,46,28.500,Scl,1009673,-2.49,0.21
00,59,57.6000,-33,38,32.300,Scl,1009538,-1.68,0.11
00,59,57.7600,-33,35,41.300,Scl,1009505,-1.77,0.15
00,59,57.9000,-33,43,20.900,Scl,1009698,-1.68,0.12
00,59,58.0700,-33,43,14.000,Scl,1009740,-1.44,0.12
00,59,58.1700,-33,38,02.200,Scl,1009627,-1.96,0.16
00,59,58.2400,-33,45,50.400,Scl,1009824,-1.58,0.11
00,59,58.2400,-33,40,29.900,Scl,1009708,-1.87,0.13
00,59,58.2600,-33,41,08.400,Scl,1009721,-1.24,0.11
00,59,58.8100,-33,43,20.700,Scl,1009881,-1.40,0.13
00,59,58.8600,-33,43,40.800,Scl,1009925,-1.97,0.14
00,59,58.9200,-33,38,36.400,Scl,1009813,-1.59,0.15
00,59,59.0200,-33,43,26.500,Scl,1009948,-1.58,0.12
00,59,59.0900,-33,36,44.800,Scl,1009811,-2.81,0.13
00,59,59.6400,-33,39,31.700,Scl,1010002,-1.26,0.11
00,59,59.7100,-33,42,36.800,Scl,1010084,-1.91,0.13
00,59,59.9900,-33,50,54.400,Scl,1010313,-2.72,0.14
01,00,00.0400,-33,45,28.600,Scl,1010208,-2.70,0.15
01,00,00.0500,-33,37,28.100,Scl,1010042,-1.14,0.11
01,00,00.0600,-33,38,34.200,Scl,1010069,-1.39,0.11
01,00,00.0600,-33,40,56.700,Scl,1010125,-1.43,0.12
01,00,00.2400,-33,44,47.600,Scl,1010231,-2.09,0.11
01,00,00.5600,-33,41,36.200,Scl,1010229,-1.19,0.11
01,00,00.7800,-33,38,27.600,Scl,1010215,-1.74,0.12
01,00,00.9700,-33,41,36.000,Scl,1010320,-1.87,0.12
01,00,00.9700,-33,48,08.700,Scl,1010476,-1.77,0.13
01,00,01.2700,-33,47,34.300,Scl,1010524,-0.96,0.11
01,00,01.4500,-33,51,16.400,Scl,1010633,-1.94,0.11
01,00,01.4700,-33,39,49.500,Scl,1010388,-1.07,0.11
01,00,01.9200,-33,47,11.900,Scl,1010645,-1.30,0.11
01,00,01.9900,-33,50,22.600,Scl,1010730,-1.23,0.11
01,00,02.1700,-33,39,16.700,Scl,1010533,-1.61,0.11
01,00,02.2200,-33,40,20.800,Scl,1010568,-1.37,0.11
01,00,02.2900,-33,38,52.400,Scl,1010559,-1.17,0.11
01,00,02.4000,-33,40,19.800,Scl,1010605,-2.72,0.11
01,00,02.4600,-33,41,16.300,Scl,1010628,-1.35,0.11
01,00,02.5600,-33,48,49.600,Scl,1010824,-2.36,0.11
01,00,02.9400,-33,44,58.900,Scl,1010821,-1.35,0.12
01,00,03.4100,-33,46,44.800,Scl,1010958,-2.12,0.13
01,00,03.5900,-33,39,26.900,Scl,1010841,-1.25,0.11
01,00,03.6800,-33,38,14.600,Scl,1010831,-2.79,0.13
01,00,03.9300,-33,41,39.000,Scl,1010968,-1.35,0.12
01,00,04.1600,-33,43,32.200,Scl,1011048,-2.30,0.12
01,00,04.2200,-33,52,21.700,Scl,1011261,-2.79,0.12
01,00,04.6800,-33,33,57.200,Scl,1010951,-2.82,0.23
01,00,04.8100,-33,49,33.000,Scl,1011316,-1.40,0.11
01,00,05.0400,-33,44,19.000,Scl,1011256,-1.46,0.12
01,00,05.2400,-33,48,18.800,Scl,1011382,-2.09,0.22
01,00,05.3200,-33,37,39.300,Scl,1011179,-1.27,0.12
01,00,05.5400,-33,37,56.900,Scl,1011213,-0.97,0.11
01,00,05.7200,-33,51,52.000,Scl,1011550,-1.90,0.17
01,00,05.9300,-33,45,56.200,Scl,1011460,-2.40,0.12
01,00,05.9600,-33,48,09.300,Scl,1011518,-1.99,0.12
01,00,06.1400,-33,43,35.100,Scl,1011455,-1.18,0.11
01,00,06.1900,-33,42,38.900,Scl,1011442,-1.24,0.11
01,00,06.2000,-33,40,12.600,Scl,1011392,-1.38,0.17
01,00,06.3500,-33,44,57.600,Scl,1011529,-1.38,0.11
01,00,06.3800,-33,46,26.400,Scl,1011569,-2.03,0.15
01,00,06.7100,-33,40,27.100,Scl,1011513,-1.44,0.11
01,00,06.7400,-33,39,26.100,Scl,1011494,-1.75,0.12
01,00,06.7500,-33,43,05.000,Scl,1011575,-1.13,0.12
01,00,06.8700,-33,43,44.600,Scl,1011633,-1.89,0.12
01,00,06.9600,-33,47,09.200,Scl,1011721,-1.82,0.12
01,00,07.0200,-33,36,43.900,Scl,1011506,-1.16,0.11
01,00,07.0400,-33,48,24.700,Scl,1011774,-1.51,0.12
01,00,07.0500,-33,33,22.800,Scl,1011427,-1.31,0.11
01,00,07.0500,-33,40,46.400,Scl,1011587,-1.36,0.12
01,00,07.1500,-33,34,56.200,Scl,1011479,-2.37,0.16
01,00,07.2700,-33,43,36.100,Scl,1011717,-2.09,0.13
01,00,07.2800,-33,48,16.900,Scl,1011828,-1.22,0.11
01,00,07.2900,-33,51,12.700,Scl,1011895,-2.22,0.13
01,00,07.4000,-33,45,57.200,Scl,1011802,-1.90,0.11
01,00,07.4400,-33,43,19.700,Scl,1011742,-1.94,0.11
01,00,07.5700,-33,40,52.300,Scl,1011716,-1.21,0.11
01,00,07.5700,-33,37,03.700,Scl,1011626,-1.77,0.11
01,00,07.8000,-33,43,45.000,Scl,1011834,-1.74,0.12
01,00,08.1100,-33,42,02.200,Scl,1011873,-1.23,0.12
01,00,08.4700,-33,42,03.500,Scl,1011955,-1.21,0.11
01,00,08.5400,-33,41,20.300,Scl,1011954,-2.09,0.15
01,00,08.6600,-33,45,19.700,Scl,1012053,-3.27,0.59
01,00,08.7700,-33,37,09.700,Scl,1011918,-2.34,0.29
01,00,08.7900,-33,46,24.900,Scl,1012108,-2.07,0.12
01,00,08.8700,-33,48,29.400,Scl,1012164,-1.44,0.13
01,00,08.9800,-33,50,22.600,Scl,1012230,-2.07,0.11
01,00,09.1800,-33,36,09.300,Scl,1011974,-1.36,0.11
01,00,09.3900,-33,42,23.600,Scl,1012132,-2.09,0.12
01,00,09.6500,-33,41,56.700,Scl,1012182,-1.50,0.13
01,00,09.6800,-33,39,03.200,Scl,1012124,-1.76,0.13
01,00,09.7500,-33,33,50.300,Scl,1012039,-2.09,0.13
01,00,09.7700,-33,43,44.200,Scl,1012257,-1.07,0.11
01,00,09.9600,-33,43,54.600,Scl,1012290,-1.26,0.12
01,00,10.0500,-33,44,34.900,Scl,1012318,-2.40,0.13
01,00,10.1900,-33,42,39.700,Scl,1012307,-1.26,0.14
01,00,10.3900,-33,41,04.500,Scl,1012316,-1.41,0.11
01,00,10.4600,-33,38,03.500,Scl,1012268,-2.17,0.21
01,00,10.4800,-33,49,36.500,Scl,1012533,-1.42,0.11
01,00,10.5800,-33,38,15.000,Scl,1012289,-2.20,0.33
01,00,10.7600,-33,35,06.300,Scl,1012279,-2.30,0.13
01,00,11.3000,-33,39,35.500,Scl,1012487,-3.02,0.15
01,00,11.3300,-33,44,59.000,Scl,1012620,-1.59,0.14
01,00,11.5400,-33,40,37.400,Scl,1012567,-1.30,0.13
01,00,11.7300,-33,41,11.000,Scl,1012617,-1.25,0.12
02,39,07.5500,-34,27,31.900,For,14686,-1.29,0.44
01,00,12.1300,-33,37,25.900,Scl,1012628,-1.87,0.11
01,00,12.5200,-33,43,01.300,Scl,1012826,-1.96,0.12
01,00,12.5300,-33,49,01.300,Scl,1012960,-2.38,0.18
01,00,12.6700,-33,48,42.900,Scl,1012992,-2.01,0.15
01,00,12.7500,-33,41,15.900,Scl,1012835,-1.85,0.11
01,00,12.8900,-33,37,28.400,Scl,1012781,-1.92,0.13
01,00,13.1300,-33,47,15.400,Scl,1013066,-2.23,0.13
01,00,13.3900,-33,45,58.000,Scl,1013086,-1.33,0.12
01,00,13.4300,-33,43,20.600,Scl,1013035,-2.16,0.15
01,00,13.6200,-33,46,02.700,Scl,1013142,-1.47,0.15
01,00,13.8000,-33,46,12.300,Scl,1013185,-2.16,0.15
01,00,13.8900,-33,41,22.300,Scl,1013095,-1.31,0.12
01,00,13.9000,-33,42,40.900,Scl,1013127,-1.43,0.16
01,00,13.9400,-33,36,39.100,Scl,1013011,-1.21,0.11
01,00,13.9800,-33,46,59.600,Scl,1013235,-1.06,0.12
01,00,14.4100,-33,41,46.700,Scl,1013218,-1.57,0.12
01,00,14.4900,-33,47,50.300,Scl,1013366,-1.56,0.12
01,00,14.5600,-33,47,11.200,Scl,1013381,-1.75,0.12
01,00,14.6900,-33,39,57.500,Scl,1013242,-1.11,0.11
01,00,14.8000,-33,36,49.800,Scl,1013200,-1.56,0.11
01,00,15.1000,-33,35,27.500,Scl,1013241,-2.31,0.16
01,00,15.3600,-33,39,05.900,Scl,1013377,-1.55,0.11
01,00,16.1700,-33,32,37.600,Scl,1013401,-2.67,0.13
01,00,16.2800,-33,42,37.300,Scl,1013644,-0.96,0.11
01,00,16.5900,-33,48,39.400,Scl,1013856,-1.59,0.17
01,00,17.0300,-33,42,47.000,Scl,1013808,-2.59,0.19
01,00,17.0800,-33,45,13.600,Scl,1013881,-2.18,0.12
01,00,17.1300,-33,42,03.700,Scl,1013820,-1.06,0.11
01,00,17.3400,-33,41,08.200,Scl,1013854,-1.08,0.11
